id,observed_at_utc,created_at_utc,updated_at_utc,latitude,longitude,location_accuracy_meters,mobile_device_gps_source,common_name,scientific_name,ebird_species_code,age,sex,bird_status,cause,notes,image
a290f6f1-e758-497d-81c7-2641afa732a7,2022-10-03 14:40:46.512000+00:00,2022-10-03 14:42:54.235948+00:00,2022-10-03 14:42:54.235970+00:00,33.779777,-84.396645,,FALSE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,"Mostly brown on top, white belly speckled with brown",
2e640dfc-cdc7-40b1-b142-91f99fb60b96,2022-10-03 15:51:27+00:00,2022-10-03 15:52:16.057975+00:00,2022-10-06 03:24:36.998386+00:00,33.779708,-84.396702,15.05,TRUE,Brown Thrasher,Toxostoma rufum,brnthr,ADULT,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/3677adea-3a60-440f-b626-e8170246d3eb.jpg
063ca685-8262-4718-96e3-4b5e497dea6f,2022-10-03 17:51:07+00:00,2022-10-03 17:52:38.878817+00:00,2024-11-14 20:02:24.403828+00:00,33.779721,-84.39671,25.48,TRUE,passerine sp.,Passeriformes sp.,passer1,ADULT,UNKNOWN,DEAD,unknown,Found right outside the Molecular Science and Engineering building,https://backend-static.dbird.org/uploads/e6afeb03-5450-43d6-89b2-6b3617a1c356.jpeg
ffb5851e-0bf8-4b01-bf9e-eb84d0c49c66,2022-10-03 19:30:53.774000+00:00,2022-10-04 17:07:02.770055+00:00,2022-10-04 17:07:02.770080+00:00,33.779811,-84.396597,,FALSE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown,,
8bba60cb-7f6e-4854-889d-60bb2b0726e9,2022-10-03 20:49:51.178000+00:00,2022-10-03 20:53:32.126193+00:00,2022-10-03 20:53:32.126216+00:00,33.776033,-84.398841,,FALSE,unknown,unknown,,ADULT,UNKNOWN,DEAD,unknown,"Two dead birds actual address is here: 245 Fourth St NW
Unit 351
Atlanta, GA  30318
United States",
c35bb9aa-def1-4656-96a5-a00188ba3503,2022-10-04 11:35:34.275000+00:00,2022-10-04 14:08:57.229115+00:00,2022-10-04 14:08:57.229138+00:00,33.779002,-84.403769,,FALSE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown,,
abe6c16a-f534-4b56-933e-9a3bf7beba3a,2022-10-04 17:39:52+00:00,2022-10-04 17:58:29.697299+00:00,2022-10-06 03:23:30.284547+00:00,33.773915,-84.396438,19.67,TRUE,Wood Thrush,Hylocichla mustelina,woothr,UNKNOWN,UNKNOWN,INJURED,unknown,"I can’t see any physical signs of an injury, but the bird has been behaving abnormally. It is huddled in the corner of a step. Multiple people have walked close by, but it has made no attempt to move from its position.",https://backend-static.dbird.org/uploads/dce0190f-269a-43a6-871e-3ce930225890.jpg
3d15b173-cf1f-482b-9e0f-4b1bd2c5c379,2022-10-04 20:42:57.996000+00:00,2022-10-04 20:49:52.542491+00:00,2022-10-04 20:49:52.542515+00:00,33.775461,-84.401897,,FALSE,House Wren,Troglodytes aedon,houwre,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,Under one of the Instructional Center glass bridges. http://www.inaturalist.org/observations/137566123,https://backend-static.dbird.org/uploads/c4698b77-c711-4f43-92eb-4d55ec5fe434.jpeg
e4d00834-f5f4-4dc1-9b7b-e58befa5455d,2022-10-04 20:49:52+00:00,2022-10-04 20:51:48.790931+00:00,2022-10-06 03:22:09.701826+00:00,33.775481,-84.401903,,FALSE,Tennessee Warbler,Leiothlypis peregrina,tenwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,Under one of the Instructional Center glass bridges. http://www.inaturalist.org/observations/137566205,https://backend-static.dbird.org/uploads/9f57b508-36eb-48e1-9523-3bbd9bb952b3.jpeg
2397be82-1de5-4e05-bf1e-f4b413e1c264,2022-10-04 20:51:49+00:00,2022-10-04 20:55:20.800278+00:00,2024-11-14 20:35:47.231437+00:00,33.775726,-84.401371,,FALSE,Tennessee Warbler,Leiothlypis peregrina,tenwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,Under one of the Instructional Center glass bridges. http://www.inaturalist.org/observations/137567076,https://backend-static.dbird.org/uploads/0be3ddf3-c469-4535-9f9e-d1842ea66c42.jpeg
75e0cc82-fe3d-4016-8f03-b57ddf8cb092,2022-10-04 20:55:21.088000+00:00,2022-10-04 20:57:00.411341+00:00,2022-10-04 20:57:00.411364+00:00,33.775735,-84.401312,,FALSE,Common Yellowthroat,Geothlypis trichas,comyel,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,Under one of the Instructional Center glass bridges. http://www.inaturalist.org/observations/137567155,https://backend-static.dbird.org/uploads/fce0d316-fa97-4200-bbf9-9080c30c410d.jpeg
08a591a8-61f1-4f90-98de-fe9cc29f4391,2022-10-05 01:16:23+00:00,2022-10-05 01:18:07.187246+00:00,2024-11-14 19:51:29.596731+00:00,33.774213,-84.395412,,FALSE,Palm Warbler,Setophaga palmarum,palwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/3dabed7e-851b-418a-a1ce-a605c335767e.jpeg
3051d0a6-4b8a-4f2f-bacd-77a03fee510b,2022-10-05 14:54:12+00:00,2022-10-05 14:56:48.033834+00:00,2022-10-06 03:21:00.679487+00:00,33.774253,-84.395363,,FALSE,Palm Warbler,Setophaga palmarum,palwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,Under the Price Gilbert Media Bridge. http://www.inaturalist.org/observations/137639841,https://backend-static.dbird.org/uploads/1df048cf-8881-40e6-a84f-8ab0c094ce90.jpeg
2b996f2b-e6a1-432a-8743-ff6859bfd565,2022-10-05 17:06:35+00:00,2022-10-05 17:09:24.470292+00:00,2024-11-14 19:51:02.749856+00:00,33.774213,-84.395481,,FALSE,Palm Warbler,Setophaga palmarum,palwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,Likely from yesterday morning,https://backend-static.dbird.org/uploads/74fb9617-c5bf-49fe-9021-e9e3f9d39d3c.jpeg
0d5b309b-6ecb-4165-ba8f-ff948d890ada,2022-10-05 17:09:25.040000+00:00,2022-10-05 17:24:14.386593+00:00,2022-10-05 17:24:14.386617+00:00,33.774509,-84.39583,,FALSE,Cape May Warbler,Setophaga tigrina,camwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,Female/immature coloration,https://backend-static.dbird.org/uploads/49100998-23d3-4956-88ee-6f0b6b52182a.jpeg
4feca193-5d5a-41e6-92e7-84e6af9d7829,2022-10-06 18:13:08+00:00,2022-10-06 18:16:47.550225+00:00,2022-10-24 20:25:07.440485+00:00,33.7747,-84.399236,,FALSE,Yellow-billed Cuckoo,Coccyzus americanus,yebcuc,UNKNOWN,UNKNOWN,DEAD,unknown,There are cats and hawks active on campus. It might have been either,https://backend-static.dbird.org/uploads/a63c22dc-6e58-4b42-9537-b4a96388443c.jpeg
657b6876-a6af-4bae-bfaf-d7bb08e2b223,2022-10-06 18:15:53+00:00,2022-10-06 18:16:57.949982+00:00,2024-11-14 19:48:56.967846+00:00,33.774146,-84.396694,,FALSE,Palm Warbler,Setophaga palmarum,palwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,Been here for a while now,https://backend-static.dbird.org/uploads/af68ac65-e074-4d28-831d-92303a8d5b01.jpeg
455dee1e-9108-4d32-8d06-aa4077a99b9e,2022-10-06 18:51:02.730000+00:00,2022-10-06 18:52:01.538300+00:00,2022-10-06 18:52:01.538322+00:00,33.77444,-84.399322,,FALSE,Wood Thrush,Hylocichla mustelina,woothr,ADULT,UNKNOWN,DEAD,collision with building/structure,Dead for at least one or two days,https://backend-static.dbird.org/uploads/0418bf7f-7b30-4a30-a072-8146be00a496.jpeg
0acefe1e-95fe-414e-8367-658a6d766543,2022-10-06 19:02:01.028000+00:00,2022-10-06 19:03:50.663797+00:00,2022-10-06 19:03:50.663819+00:00,33.774422,-84.402031,,FALSE,Common Yellowthroat,Geothlypis trichas,comyel,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,"Two to three days dead

Female/immature plumage",https://backend-static.dbird.org/uploads/88bf0d89-1413-4d16-83ab-512a8f12599c.jpeg
9d7f4edb-b742-47fb-b03f-482f8776c2bc,2022-10-06 20:25:00+00:00,2022-10-07 01:10:33.741542+00:00,2022-10-07 01:13:19.018007+00:00,33.776259,-84.395733,,FALSE,Yellow-billed Cuckoo,Coccyzus americanus,yebcuc,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,http://www.inaturalist.org/observations/137790373,https://backend-static.dbird.org/uploads/5dca6358-14dd-4f67-b885-2a54f45832fa.jpeg
206eb51a-7a89-477d-9ae5-3444ca69f46a,2022-10-06 20:26:34.440000+00:00,2022-10-07 01:11:57.011044+00:00,2022-10-07 01:11:57.011070+00:00,33.776217,-84.395755,,FALSE,Brown Thrasher,Toxostoma rufum,brnthr,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,http://www.inaturalist.org/observations/137815345,https://backend-static.dbird.org/uploads/2123eaed-1ee1-4d66-aeb4-d92d17f8ab28.jpeg
0e77dd72-626f-4d66-bb13-1b91aba5009a,2022-10-07 13:09:23.946000+00:00,2022-10-14 13:10:34.434464+00:00,2022-10-14 13:10:34.434497+00:00,33.777195,-84.3976,,FALSE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown,,
df09f16a-5633-47d1-9e62-d87699de7ae6,2022-10-07 21:17:38+00:00,2022-10-07 21:18:19.260125+00:00,2024-11-14 19:46:46.799720+00:00,33.781208,-84.392924,,FALSE,Gray Catbird,Dumetella carolinensis,grycat,ADULT,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/506cb517-bd2e-4331-900b-d8cb6b08e47b.jpg
70544627-cc63-474f-aab5-60cc3d5911f7,2022-10-08 15:20:31.287000+00:00,2022-10-10 17:30:47.828178+00:00,2022-10-10 17:30:47.828201+00:00,33.77968,-84.400524,,FALSE,Gray Catbird,Dumetella carolinensis,grycat,ADULT,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/da4718c7-a25e-4dfd-a475-e28928d580cb.jpeg
b42b729e-6b0b-440b-91b6-a49812ca048f,2022-10-08 17:15:48+00:00,2022-10-10 17:32:20.828621+00:00,2024-11-14 19:46:09.590234+00:00,33.778904,-84.398239,,FALSE,Gray Catbird,Dumetella carolinensis,grycat,ADULT,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/8f3fc5cb-1ee9-44ff-a664-f604b355d6ed.jpeg
b6619e87-8ddf-430f-bf3b-84296ce33f16,2022-10-08 17:49:21.377000+00:00,2022-10-10 17:33:08.543192+00:00,2022-10-10 17:33:08.543216+00:00,33.777388,-84.39649,,FALSE,Ovenbird,Seiurus aurocapilla,ovenbi1,ADULT,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/879d927b-6dbb-4980-a983-087cba68db4c.jpeg
62991f4f-ab90-4830-a6a6-f80ad96d2ab6,2022-10-09 13:10:10.928000+00:00,2022-10-09 13:13:08.038759+00:00,2022-10-09 13:13:08.038803+00:00,33.779934,-84.403246,,FALSE,Common Yellowthroat,Geothlypis trichas,comyel,UNKNOWN,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/4a4c1492-140d-4f3e-8780-51c9f595e9d1.jpg
a2d40a8a-3469-480b-a2e1-dd0e2eb863f3,2022-10-09 16:25:13.301000+00:00,2022-10-09 16:27:01.102611+00:00,2022-10-09 16:27:01.102634+00:00,33.774398,-84.395779,,FALSE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown,,
82155b8f-8e6c-4832-89bb-ae36fbc27018,2022-10-10 13:10:34.497000+00:00,2022-10-14 13:11:10.180037+00:00,2022-10-14 13:11:10.180066+00:00,33.779937,-84.395975,,FALSE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,,
cdec0747-4545-43b9-95c0-854c5a047c12,2022-10-10 17:28:07.659000+00:00,2022-10-10 17:28:51.514215+00:00,2022-10-10 17:28:51.514238+00:00,33.774534,-84.395825,,FALSE,Ovenbird,Seiurus aurocapilla,ovenbi1,ADULT,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/8a61d2e2-d206-48dc-8f11-ec7c0b8442ae.jpeg
7fb82170-bd92-42e9-b1f9-3be0f62ab224,2022-10-10 17:28:51+00:00,2022-10-10 17:29:30.642015+00:00,2024-11-14 19:44:02.272779+00:00,33.776667,-84.400551,,FALSE,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/0c2ce28c-8969-40ab-8690-382790ea0a7a.jpeg
b5b4bd60-f26e-43e8-86ea-62140ef67867,2022-10-10 17:55:04+00:00,2022-10-10 17:55:57.346989+00:00,2022-10-24 20:21:43.750953+00:00,33.78001,-84.396111,11.74,TRUE,Wood Thrush,Hylocichla mustelina,woothr,UNKNOWN,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/aafb8952-01c1-4b39-b33f-cf0152e83eb2.jpg
21de9d16-4549-46f0-b937-17857e47dee8,2022-10-10 19:25:50+00:00,2022-10-10 19:45:03.253798+00:00,2024-11-14 19:43:05.637051+00:00,33.778582,-84.397866,,FALSE,Yellow-bellied Sapsucker,Sphyrapicus varius,yebsap,UNKNOWN,MALE,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/557a104f-5c5b-4bdd-bb78-b83f58329584.jpg
d4d13f64-9ecf-4735-8c14-148f2fda4834,2022-10-11 13:13:07+00:00,2022-10-11 15:18:24.118065+00:00,2022-10-24 20:20:56.966436+00:00,33.780025,-84.396206,,FALSE,Wood Thrush,Hylocichla mustelina,woothr,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,Collided with MOSE windows,https://backend-static.dbird.org/uploads/aaa0f92e-f91e-4c8b-b79c-8e4b2e669583.jpg
7dc03ca5-aa03-4719-aa30-f12daba73354,2022-10-12 14:45:56+00:00,2022-10-12 14:47:22.757480+00:00,2024-11-14 19:41:55.761299+00:00,33.779885,-84.396665,,FALSE,Northern Parula,Setophaga americana,norpar,ADULT,UNKNOWN,DEAD,collision with building/structure,I find birds outside of this building almost every time I walk up to it. Extremely unsafe to have all of the windows reflecting the tree around it.,https://backend-static.dbird.org/uploads/cbc22cbb-dc02-4ade-a29d-6acce9a1555b.jpeg
a35754e1-074b-44de-9357-6f55c1069875,2022-10-12 15:58:30+00:00,2022-10-12 16:01:11.936328+00:00,2024-11-14 19:41:37.228399+00:00,33.779665,-84.396589,18.57,TRUE,Northern Parula,Setophaga americana,norpar,ADULT,UNKNOWN,DEAD,collision with building/structure,"Molecular sciences and engineering building, Georgia tech",https://backend-static.dbird.org/uploads/2b122568-0e7d-43f4-8901-c718eb55dad5.jpg
4d4bec6a-46db-4d03-ae71-185616917216,2022-10-12 17:24:50+00:00,2022-10-12 17:28:06.821829+00:00,2024-11-14 19:41:21.300624+00:00,33.778636,-84.396869,35,TRUE,Northern Parula,Setophaga americana,norpar,ADULT,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/b52955bf-e31e-4e25-9b00-5f75af1878aa.jpeg
4d829660-1b5f-4280-a8d5-1e99412b2598,2022-10-12 17:30:03.771000+00:00,2022-10-12 17:31:08.037654+00:00,2022-10-12 17:31:08.037683+00:00,33.774507,-84.395932,,FALSE,Ovenbird,Seiurus aurocapilla,ovenbi1,ADULT,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/7cead39b-584a-4b6a-911f-495d9ea089f6.jpeg
447dd537-5666-48e1-9ce7-b4e1ce5f2af0,2022-10-13 19:05:01+00:00,2022-10-13 19:08:56.018154+00:00,2024-11-14 19:38:24.653965+00:00,33.775657,-84.397332,,FALSE,Catharus sp.,Catharus sp.,cathus,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,http://www.inaturalist.org/observations/138640263,https://backend-static.dbird.org/uploads/f5381ea8-29c4-4377-88b9-43af74ca4292.jpeg
023bc1af-8d02-4195-a075-e2298bf1aa8c,2022-10-13 19:24:16+00:00,2022-10-15 00:59:20.019076+00:00,2024-11-14 20:35:59.546827+00:00,33.77625,-84.397386,,FALSE,Tennessee Warbler,Leiothlypis peregrina,tenwar,UNKNOWN,FEMALE,DEAD,collision with building/structure,Under a glass bridge http://www.inaturalist.org/observations/138783353,https://backend-static.dbird.org/uploads/7852bf7f-006b-41d7-9715-ad5d81dab79c.jpeg
f2b71354-403e-4826-afbc-a527828c516c,2022-10-14 13:00:07.742000+00:00,2022-10-20 21:00:58.481728+00:00,2022-10-20 21:00:58.481757+00:00,33.77917,-84.403706,,FALSE,unknown,unknown,,UNKNOWN,UNKNOWN,INJURED,collision with building/structure,The image shows the collision site where the bird hit the window.,https://backend-static.dbird.org/uploads/ccf1260a-3861-4f30-b284-49407001b45b.jpg
6db66418-8fce-4397-b291-f196ac275e5b,2022-10-14 13:07:34.852000+00:00,2022-10-14 13:08:01.756381+00:00,2022-10-14 13:08:01.756405+00:00,33.776972,-84.395728,,FALSE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown,,
5d3875d2-734a-44fa-a6bf-b3d493537eca,2022-10-14 16:09:28+00:00,2022-10-14 16:13:27.708759+00:00,2024-11-14 19:26:25.926774+00:00,33.777156,-84.396202,,FALSE,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,In front of the top of the stairs.,https://backend-static.dbird.org/uploads/a08c879f-8ba7-4866-85e4-400ceed426a2.jpg
5577300a-b8c2-4740-8549-d483b61477ad,2022-10-14 17:32:46+00:00,2022-10-14 17:35:12.222397+00:00,2024-11-14 19:25:59.932472+00:00,33.77423,-84.39664,,FALSE,Common Yellowthroat,Geothlypis trichas,comyel,ADULT,FEMALE,DEAD,collision with building/structure,Most likely ran into the building and died. On the left side of the Clough building as you enter coming from skiles,https://backend-static.dbird.org/uploads/1776cd89-a105-4b73-b65c-d5ec3f430650.jpg
bd1ac184-ec14-4b7b-a62f-12541fb87282,2022-10-14 18:40:32+00:00,2022-10-14 18:45:13.284028+00:00,2024-11-14 19:25:42.866322+00:00,33.773938,-84.398833,,FALSE,Palm Warbler,Setophaga palmarum,palwar,ADULT,UNKNOWN,DEAD,collision with building/structure,Bird is otherwise intact,https://backend-static.dbird.org/uploads/2a8c6e3e-83a4-434f-8e8f-71e4ea0e0eb1.jpg
9aa28e02-2c5f-454b-9a63-ae196040b5b3,2022-10-14 23:17:09+00:00,2022-10-14 23:17:53.036531+00:00,2022-10-24 20:11:16.675125+00:00,33.776956,-84.395986,,FALSE,Ovenbird,Seiurus aurocapilla,ovenbi1,ADULT,UNKNOWN,DEAD,collision with building/structure,This morning likely,https://backend-static.dbird.org/uploads/737cf43d-189d-4974-84d0-2b2ba72b30a9.jpeg
576a879b-144a-498f-8848-7bec8a62a3a7,2022-10-19 20:00:22+00:00,2022-10-19 20:03:14.669745+00:00,2024-11-14 19:18:56.279030+00:00,33.77395,-84.398502,,FALSE,passerine sp.,Passeriformes sp.,passer1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/ae54233b-e450-4a25-9471-683707b35b89.jpg
373ffc83-5b08-4665-88bd-4d0207330e43,2022-10-19 20:00:31.042000+00:00,2022-10-26 19:01:57.034262+00:00,2022-10-26 19:01:57.034286+00:00,33.780812,-84.398373,,FALSE,Red-shouldered Hawk,Buteo lineatus,reshaw,ADULT,UNKNOWN,INJURED,collision with building/structure,"Submitted on behalf of Andy Ji: It seemed like the hawk was unable to lift off from the balcony since it couldn't see the glass and kept slamming into the glass walls of the balcony

We took it downstairs to a grassy area to let it rest and it flew away without issue
This was at the Krone Engineered Biosystems Building on campus
Wednesday, October 19th, 4:00 pm",https://backend-static.dbird.org/uploads/75aabad5-33b1-404a-840d-98fa637087a7.jpeg
b8a0d230-927c-43bc-a1bb-a4c4de576260,2022-10-20 17:50:10+00:00,2022-10-21 03:07:27.316299+00:00,2024-11-14 19:18:27.421144+00:00,33.774093,-84.398453,,FALSE,Yellow-bellied Sapsucker,Sphyrapicus varius,yebsap,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/d5f8d2d3-068b-4483-9abc-547d488889e2.jpeg
b7fa28d8-5d56-4b98-82cb-cc02a19a1f6b,2022-10-20 22:27:13+00:00,2022-10-20 22:28:22.537102+00:00,2024-11-14 19:18:02.452773+00:00,33.779777,-84.396704,,FALSE,Wood Thrush,Hylocichla mustelina,woothr,ADULT,UNKNOWN,DEAD,collision with building/structure,https://www.inaturalist.org/observations/139473244,https://backend-static.dbird.org/uploads/a171753e-2684-4d55-81f5-f13647a27cf8.jpeg
fbac63d6-680a-42ee-910c-62bfa81ccc3c,2022-10-20 22:29:31+00:00,2022-10-20 22:30:19.624383+00:00,2022-10-24 20:08:55.363327+00:00,33.780027,-84.396865,,FALSE,Tennessee Warbler,Leiothlypis peregrina,tenwar,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,https://www.inaturalist.org/observations/139473409,https://backend-static.dbird.org/uploads/e8e0b7ed-1dbd-48f2-aeb5-3f98ea22c13b.jpeg
1d8e2c84-723f-4af0-90d8-cbf836634d31,2022-10-20 23:25:03+00:00,2022-10-20 23:25:49.394829+00:00,2022-10-24 20:08:30.475139+00:00,33.776246,-84.397407,,FALSE,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,https://www.inaturalist.org/observations/139477074,https://backend-static.dbird.org/uploads/cc64b689-4194-4257-af82-6806f7a48236.jpeg
0e044a72-cd37-4061-8c17-5c5d64b2c6c1,2022-10-21 19:48:56+00:00,2022-10-21 19:50:57.108513+00:00,2022-10-24 20:07:26.863717+00:00,33.778671,-84.399531,,FALSE,Common Yellowthroat,Geothlypis trichas,comyel,UNKNOWN,UNKNOWN,DEAD,unknown,Ground-level bench,https://backend-static.dbird.org/uploads/f0bb4780-8bae-49f1-87ab-31e83a497488.jpg
c8931aba-2c4d-4aad-b012-af763137abcb,2022-10-21 22:20:34+00:00,2022-10-21 22:22:29.662078+00:00,2024-11-14 19:15:36.108113+00:00,33.779753,-84.396265,,FALSE,Brown Thrasher,Toxostoma rufum,brnthr,ADULT,UNKNOWN,DEAD,collision with building/structure,Dead beneath large glass windows of MOSE,
6cf2cbc4-9a62-41ff-a779-b9631bb739f4,2022-10-24 17:13:12.626000+00:00,2022-10-24 18:55:07.790634+00:00,2022-10-24 18:55:07.790660+00:00,33.774489,-84.395792,,FALSE,Swamp Sparrow,Melospiza georgiana,swaspa,ADULT,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/40482b66-644a-49d7-8261-9d76e03020b2.jpeg
9319a035-458b-47cd-9b1e-b36c257e82ec,2022-10-28 14:24:27.175000+00:00,2022-10-28 14:25:12.525681+00:00,2022-10-28 14:25:12.525704+00:00,33.776909,-84.396066,,FALSE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,unknown,,
3f058a43-b291-45b2-929a-faf8cd00571f,2022-10-28 17:23:28+00:00,2022-10-28 17:24:45.555457+00:00,2022-11-03 00:39:25.544809+00:00,33.780004,-84.396404,,FALSE,White-throated Sparrow,Zonotrichia albicollis,whtspa,ADULT,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/df064ae6-7048-4dba-8c72-e36137efb8bb.jpg
22a53d9c-9a74-4ef9-89c7-be46d1bae610,2022-10-30 18:30:08+00:00,2022-10-30 18:30:49.830315+00:00,2024-11-14 19:14:53.001190+00:00,33.780032,-84.39679,,FALSE,Yellow-rumped Warbler,Setophaga coronata,yerwar,ADULT,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/1802c52a-d95e-4073-82c5-d8dc3a002d46.jpeg
7f1e6852-a54e-4108-8cb9-407b2a27458e,2022-10-31 17:24:33+00:00,2022-10-31 17:25:41.009901+00:00,2022-11-03 00:38:26.369509+00:00,33.77225,-84.394114,,FALSE,Gray Catbird,Dumetella carolinensis,grycat,UNKNOWN,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/f0f9376b-67c8-4c87-bf4f-b62409ef2e8d.jpg
7a06711d-906b-4804-a16a-df8de8c492bf,2022-11-01 14:20:33+00:00,2022-11-01 14:22:37.195278+00:00,2022-11-03 00:37:59.111918+00:00,33.779639,-84.397166,,FALSE,Ovenbird,Seiurus aurocapilla,ovenbi1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,I have class in this building everyday and almost never don’t see a bird outside of it.,https://backend-static.dbird.org/uploads/32962c92-9af4-417b-b922-3496326b220d.jpeg
14daa8c1-0390-43aa-9a44-ebfc5c1d87bb,2022-11-03 15:23:26.032000+00:00,2022-11-03 15:24:40.750236+00:00,2022-11-03 15:24:40.750267+00:00,33.776939,-84.395964,,FALSE,Hermit Thrush,Catharus guttatus,herthr,ADULT,UNKNOWN,DEAD,collision with building/structure,Red tail,https://backend-static.dbird.org/uploads/581e05c4-b0b6-4e87-be47-a524d5f93569.jpeg
3d8ee22c-7be3-4c73-a01d-524c2c02b74d,2022-11-07 17:29:17+00:00,2022-11-07 17:41:51.451375+00:00,2024-11-14 19:13:22.696517+00:00,33.773858,-84.396078,28.93,TRUE,unknown,unknown,,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/6bef2963-c02c-449d-a17f-aaade4230fe3.jpg
9485b7e6-828b-4c95-8391-a61fe764f493,2022-11-08 11:21:43.470000+00:00,2022-11-08 11:23:15.317344+00:00,2022-11-08 11:23:15.317375+00:00,33.780045,-84.396656,,FALSE,White-throated Sparrow,Zonotrichia albicollis,whtspa,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,http://www.inaturalist.org/observations/141447692,https://backend-static.dbird.org/uploads/82a5a397-50ea-4689-acf4-5ea64f4d62f8.jpeg
4a02c9b2-fea8-4054-809c-97d5810fba8f,2022-11-08 14:14:31+00:00,2022-11-08 14:15:15.606187+00:00,2024-11-14 19:11:53.463382+00:00,33.779045,-84.397288,13.95,TRUE,American Woodcock,Scolopax minor,amewoo,UNKNOWN,UNKNOWN,INJURED,collision with building/structure,,https://backend-static.dbird.org/uploads/779f1afb-6d31-40db-a057-0177915cd768.jpg
fcd4ad93-54de-4273-affe-97b29e0052ce,2022-11-09 21:38:26+00:00,2022-11-09 21:39:33.034829+00:00,2024-11-14 19:11:33.918507+00:00,33.775518,-84.401738,33.41,TRUE,passerine sp.,Passeriformes sp.,passer1,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,,https://backend-static.dbird.org/uploads/c62243c9-e34a-4153-8c4b-e68f4700f481.jpg
95c33362-56a9-4e49-91e2-eec863bc2884,2022-11-10 15:39:52+00:00,2022-11-12 15:42:02.546557+00:00,2024-11-14 19:11:05.247796+00:00,33.775547,-84.401688,,FALSE,Swamp Sparrow,Melospiza georgiana,swaspa,JUVENILE,UNKNOWN,DEAD,unknown,,https://backend-static.dbird.org/uploads/51cad43c-ee94-49c4-b400-976bb124af64.jpeg
ca4afa71-417b-4420-ba8b-a1f3ebacfbec,2022-11-10 20:14:56+00:00,2022-11-10 20:18:48.658446+00:00,2024-11-14 21:14:22.600761+00:00,33.7767,-84.388042,35,TRUE,American Robin,Turdus migratorius,amerob,UNKNOWN,UNKNOWN,DEAD,collision with building/structure,"Small, located on small roof above entryway",https://backend-static.dbird.org/uploads/471d1a67-7b3d-46e7-9fbc-cca97b9520fb.jpeg
